ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
20422,04/11/18,4,11,2018,07:45:00,-25.4458,31.0846,,,Data provider,,,South Africa,Not given,N4-7-East,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,88000.0,Mammalia,Caracal,Caracal,Caracal Caracal,no record,not given,Wildlife,Unknown,Unknown ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,Whitty Mlimo,TRACN4,Innocent Buthelezi,
20469,31/01/18,31,1,2018,06:15:00,-27.333111,28.779992,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1618.81,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20470,20/02/18,20,2,2018,13:16:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20471,20/02/18,20,2,2018,13:16:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,5.0,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Serfontein, Chris ",TRACN4,Innocent Buthelezi,
20472,22/02/18,22,2,2018,06:23:00,-28.055730,29.018568,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1692.0,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20473,23/02/18,23,2,2018,06:10:00,-26.702301,28.400973,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1533.0,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20474,24/02/18,24,2,2018,05:40:00,-26.674467,28.392515,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1561.4,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20475,25/02/18,25,2,2018,05:25:00,-28.434620,29.478792,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1151.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,stock ,,,N3TC,Innocent Buthelezi,
20476,25/02/18,25,2,2018,12:30:00,-29.237036,30.013314,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1471.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20477,28/02/18,28,2,2018,08:04:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20478,28/02/18,28,2,2018,08:04:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,40.4,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Labuschagne, Sarel ",TRACN4,Innocent Buthelezi,
20479,12/03/18,12,3,2018,14:14:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20480,12/03/18,12,3,2018,14:14:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,23.4,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Serfontein, Chris ",TRACN4,Innocent Buthelezi,
20481,25/03/18,25,3,2018,13:30:00,-29.423597,30.168188,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1112.0,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20482,09/04/18,9,4,2018,14:45:00,-26.853942,28.480396,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1547.9,N6,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20483,16/04/18,16,4,2018,12:53:00,-28.029046,29.001638,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1623.31,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20484,18/04/18,18,4,2018,14:44:00,-28.0306,29.002654,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1629.35,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20485,21/04/18,21,4,2018,15:40:00,-28.095788,29.036997,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1686.85,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20486,22/04/18,22,4,2018,10:15:00,-27.672165,28.912297,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1646.74,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20487,23/04/18,23,4,2018,12:30:00,-28.448407,29.533107,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1122.05,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,stock ,,,N3TC,Innocent Buthelezi,
20488,24/04/18,24,4,2018,,-29.127048,29.951473,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1573.09,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,Stock,,,N3TC,Innocent Buthelezi,
20489,01/05/18,1,5,2018,07:42:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20490,01/05/18,1,5,2018,07:42:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,39.6,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Serfontein, Chris",TRACN4,Innocent Buthelezi,
20491,04/05/18,4,5,2018,11:33:00,-27.607257,28.861968,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1700.2,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,No,,,,,,N3TC,Innocent Buthelezi,
20492,11/05/18,11,5,2018,22:37:00,-26.792388,28.451650,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1585.4,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20493,18/05/18,18,5,2018,15:00:00,-29.304947,30.042243,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1510.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20494,30/05/18,30,5,2018,06:43:00,-26.716703,28.409298,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1548.6,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20495,02/06/18,2,6,2018,10:55:00,-29.305874,30.042399,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1510.4,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20496,08/06/18,8,6,2018,08:28:38,-27.61403156,27.25844387,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1465,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,No,,,,,Ronelle Visagie,EWT,Innocent Buthelezi,
20497,12/06/18,12,6,2018,13:00:00,-29.111531,29.943161,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1536.2,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20498,13/06/18,13,6,2018,10:57:00,-29.483647,30.199461,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1042.0,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20499,13/06/18,13,6,2018,10:30:00,-29.367277,30.109258,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1267.6,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20500,14/06/18,14,6,2018,11:30:00,-29.050216,29.895369,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1264.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20501,14/06/18,14,6,2018,12:41:00,-28.445146,29.502843,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1111.9,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,stock ,,,N3TC,Innocent Buthelezi,
20502,14/06/18,14,6,2018,10:16:00,-28.212320,29.101098,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1678.6,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20503,17/06/18,17,6,2018,11:25:00,-26.708785,28.404484,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1541.0,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20504,18/06/18,18,6,2018,12:33:00,-27.066312,28.642494,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1553.7,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20505,18/06/18,18,6,2018,14:46:00,-28.038402,29.007753,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1644.7,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20506,18/06/18,18,6,2018,15:54:00,-28.366399,29.354002,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1673.6,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,stock ,,,N3TC,Innocent Buthelezi,
20507,18/06/18,18,6,2018,15:00:00,-28.314391,29.210351,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1774.4,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,stock ,,,N3TC,Innocent Buthelezi,
20508,19/06/18,19,6,2018,11:45:00,-29.413187,30.150283,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1103.6,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20509,25/06/18,25,6,2018,15:40:00,-27.214413,28.728598,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1641.0,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20510,28/06/18,28,6,2018,10:10:00,-27.092426,28.659413,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1562.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20511,04/07/18,4,7,2018,16:00:00,-27.112635,28.672301,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1543.6,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20512,07/07/18,7,7,2018,07:12:00,-27.158020,28.701518,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1586.5,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20513,10/07/18,10,7,2018,10:58:00,-27.201112,28.722627,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1627.4,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20514,11/07/18,11,7,2018,10:00:00,-29.372764,30.123768,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1257.2,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20515,15/07/18,15,7,2018,22:20:00,-29.362116,30.100840,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1289.9,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20516,16/07/18,16,7,2018,12:40:00,-28.745433,29.655711,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,997.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock ,,,N3TC,Innocent Buthelezi,
20517,18/07/18,18,7,2018,09:10:00,-27.974989,28.977774,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1653.9,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20518,06/08/18,6,8,2018,14:05:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20519,06/08/18,6,8,2018,14:05:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,47.6,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Mabila, Sipho",TRACN4,Innocent Buthelezi,
20520,22/08/18,22,8,2018,09:45:00,-26.970233,28.579056,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1564.1,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20521,25/08/18,25,8,2018,09:12:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20522,25/08/18,25,8,2018,09:12:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,18.0,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Ngconwane, Wonder",TRACN4,Innocent Buthelezi,
20523,27/08/18,27,8,2018,07:38:00,,,None,,Not georeferenced,,,South Africa,Not given,Not given,Not given,Not given,Not given,Unknown,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,,Nocturnal  ,,Road Collision,,,,,,,,,Mandi Hall,NWR,Innocent Buthelezi,
20524,27/08/18,27,8,2018,07:38:00,,,None,,Not georeferenced,,,South Africa,Not given,N4,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,12.6,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,"Labuschagne, Sarel",TRACN4,Innocent Buthelezi,
20525,06/09/18,6,9,2018,11:15:00,-27.357396,28.787854,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1607.2,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,,,,N3TC,Innocent Buthelezi,
20526,25/09/18,25,9,2018,10:00:00,-29.369283,30.116539,,,Data provider,,,South Africa,Not given,Not given,Not given,Not given,1270.9,N3,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,Serval,Leptailurus,Leptailurus serval,1,not given,Livestock,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,Road Patrol,,,,Stock,,,N3TC,Innocent Buthelezi,
20527,08/10/18,8,10,2018,10:15:00,-25.6399,30.2522,,,Data provider,,,South Africa,Not given,N4-5-East,Not given,Not given,Not given,N4,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,53000.0,Mammalia,Serval,Leptailurus,Leptailurus serval,no record,not given,Wildlife,Unknown,Nocturnal  ,,Road Collision,Email,Excel spreadsheet,,,Not given,Not given,Not given,Not given,Sarel Labuschagne,TRACN4,Innocent Buthelezi,
