ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
388,18/07/99,18,7,1999,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Free State,Sasol,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,434,Not recorded,Not recorded,NA,Not recorded,434.0,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Carl Vernon,Public,Wendy Collinson,NA
389,18/07/99,18,7,1999,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Gauteng,Paulshof,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,434,Not recorded,Not recorded,NA,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Carl Vernon,Public,Wendy Collinson,NA
394,19/05/12,19,5,2012,Not recorded,-28.20788,17.28459,POINT(17.28459 28.20788),NA,Data provider,1e-5,NA,Namibia,Not given,AiAis - Richtersveld Road,No,N/A,Not given,C13,C,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,NA,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Website data capture,ispot data,Website data capture,No,Not given,Not given,Not given,Not given,Gerhard Diedericks,iSpot,Wendy Collinson,NA
402,19/08/13,19,8,2013,11:00:00,-23.6561,27.7698,-23.6561 27.7698,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,NA,Not recorded,Not recorded,Mammalia,slender mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,NA,NA,No,Not given,Not given,Not given,Not given,Anonymous,Public,Wendy Collinson,NA
411,20/04/13,20,4,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Limpopo,1 km from Kapama Gate,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african wild dog,Lycaon,Lycaon pictus,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Marisa Coetzee via Lientjie Cohen,Public,Wendy Collinson,NA
428,20/04/10,20,4,2010,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,KwaZulu-Natal,Beacon Bay,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,NA,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Gregg Brett,Public,Wendy Collinson,NA
433,21/03/13,21,3,2013,Not recorded,-26.14196,27.18769,26.14196 27.18769,NA,Data provider,1e-5,NA,South Africa,Gauteng,Junction of D1755 and N14,No,N/A,Not given,N14,National,Paved,Krugersdorp,Muiskraal,Not recorded,08:20,10:00,Yes,110,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Agricultural,"GRASSLAND/MAIZE FIELDS, GRASS/FARM = GRASS 1 SIDE, FARM/CROPS OTHER SIDE OF ROAD / TREES/GRASS = TREES 1 SIDE, GRASS OPPOSITE SIDE OF THE ROAD",Stock,STANDARD STOCK SINGLE STRANDS,Vivian Jonker,Public,Wendy Collinson,NA
441,21/10/13,21,10,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Limpopo,Den Staat,No,N/A,Not given,Not given,Not given,Unpaved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Roger Ford,Public,Wendy Collinson,NA
443,21/08/13,21,8,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Not recorded,No,N/A,Not given,TR33 1&2,Not given,Paved,Mosselbay,Oudtshoorn,23.13,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,unknown mongoose,Unknown,Herpestidae,1,Mongoose spp.,Wildlife,Unknown,Unknown,Unknown,Road Collision,Cellphone app,ispot data,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
444,21/03/13,21,3,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Not recorded,No,N/A,Not given,TR33 1&2,Not given,Paved,Mosselbay,Oudtshoorn,23.13,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,unknown otter,Unknown,Lutrinae,1,Otter spp.,Wildlife,Unknown,Unknown,Unknown,Road Collision,Cellphone app,ispot data,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
453,21/12/13,21,12,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Meiringspoort,No,N/A,Not given,TR33/4,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,unknown mongoose,Unknown,Herpestidae,1,Mongoose spp.,Wildlife,Unknown,Unknown,Unknown,Road Collision,Email,Excel spreadsheet,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
457,21/07/99,21,7,1999,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Free State,Heilbron,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,544,Not recorded,Not recorded,No,Not recorded,163.0,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Carl Vernon,Public,Wendy Collinson,NA
458,21/07/99,21,7,1999,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Free State,Arlington,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,544,Not recorded,Not recorded,No,Not recorded,265.0,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Carl Vernon,Public,Wendy Collinson,NA
459,21/07/99,21,7,1999,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Free State,Aliwal,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,544,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Carl Vernon,Public,Wendy Collinson,NA
460,21/07/99,21,7,1999,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Free State,Vineyard,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,544,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Carl Vernon,Public,Wendy Collinson,NA
465,21/04/11,21,4,2011,Not recorded,-33.006100000000004,27.9233,NA,NA,Mpilonhle Ndlovu,0.1,Data custodian,South Africa,Eastern Cape,Eastern Beach,No,N/A,Not given,John Bailie Drive,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,water mongoose,Atilax,Atilax paludinosus,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Gregg Brett,Public,Wendy Collinson,NA
468,22/12/13,22,12,2013,17:00:00,-26.27494201,30.2623385,-26.2749420138158 30.2623385041921,NA,Data provider,1e-5,NA,South Africa,Mpumalanga,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african wild cat,Felis,Felis lybica,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Anonymous,Public,Wendy Collinson,NA
469,22/06/13,22,6,2013,12:00:00,-24.5399,27.4802,-24.5399 27.4802,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african civet,Civettictis,Civettictis civetta,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Anonymous,Public,Wendy Collinson,NA
475,22/06/13,22,6,2013,17:00:00,-24.1487,28.0538,-24.1487 28.0538,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Anonymous,Public,Wendy Collinson,NA
478,22/06/13,22,6,2013,16:00:00,-23.9092,27.9313,-23.9092 27.9313,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african civet,Civettictis,Civettictis civetta,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Anonymous,Public,Wendy Collinson,NA
484,22/10/13,22,10,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Limpopo,Pafuri,Yes,Kruger National Park,Not given,R571,PA,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,unknown genet,Genetta,Genetta,1,Genet spp.,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Roger Ford,Public,Wendy Collinson,NA
485,22/01/13,22,1,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Gauteng,Not recorded,No,N/A,Not given,N1-N6,National,Paved,Pretoria,East London,Not recorded,Not recorded,Not recorded,Yes,120,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,Yes,Not given,Not given,Not given,Not given,Derek van der Merwe,Public,Wendy Collinson,NA
491,23/11/13,23,11,2013,Not recorded,-25.90626111,28.04058889,25 54’ 22.54’’S 2802’26.12’,NA,Data provider,1e-5,NA,South Africa,Gauteng,Centurion,No,N/A,Not given,N1,National,Paved,Centurion,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown,Unknown,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Peter Webb,Public,Wendy Collinson,NA
508,24/11/07,24,11,2007,Not recorded,-31.0867,28.2594,POINT(28.2594 31.0867),NA,Data provider,1e-5,NA,South Africa,Eastern Cape,Glen Cullen Plantation - North Eastern Cape Forests,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Website data capture,ispot data,Website data capture,No,Not given,Not given,Not given,Not given,Gerhard Diedericks,iSpot,Wendy Collinson,NA
515,24/10/13,24,10,2013,12:00:00,-23.03910003,29.28923394,-23.0391000261634 29.2892339404861,NA,Data provider,1e-5,NA,South Africa,Limpopo,Not recorded,No,N/A,Not given,R522,Regional,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,african civet,Civettictis,Civettictis civetta,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Anonymous,Public,Wendy Collinson,NA
524,24/10/13,24,10,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Meiringspoort,No,N/A,Not given,TR33/4,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,unknown mongoose,Unknown,Herpestidae,1,Mongoose spp.,Wildlife,Unknown,Unknown,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
525,24/09/12,24,9,2012,06:35:00,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Gauteng,Pretoria/Montana,No,N/A,Not given,Not given,Regional,Paved,R573,Kammelsdrift,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,serval,Leptailurus,Leptailurus serval,1,not given,Wildlife,Unknown,NA,Juvenile,Road Collision,Email,NA,NA,No,Not given,Not given,Not given,Not given,Isabelle Tillet,Public,Wendy Collinson,NA
536,25/09/13,25,9,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Murraysburg,No,N/A,Not given,"TR 16-8, TR 16-9 & TR 16-10",Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,2,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Email report,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
537,25/10/13,25,10,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Murraysburg,No,N/A,Not given,"TR 16-8, TR 16-9 & TR 16-10",Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
551,26/06/13,26,6,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Not recorded,No,N/A,Not given,TR33 1&2,Not given,Paved,Mosselbay,Oudtshoorn,23.13,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,african wild cat,Felis,Felis lybica,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
552,26/08/13,26,8,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Bethulie and Smithfield,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,Yes,Not given,Not given,Not given,Not given,Bets de Bruyn,Public,Wendy Collinson,NA
553,26/09/13,26,9,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Murraysburg,No,N/A,Not given,"TR 16-8, TR 16-9 & TR 16-10",Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
565,26/09/13,26,9,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Murraysburg,No,N/A,Not given,"TR 16-8, TR 16-9 & TR 16-10",Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,suricate,Suricata,Suricata suricatta,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Email report,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
568,27/12/13,27,12,2013,Not recorded,-34.1636,19.434,POINT(19.434 34.1636),NA,Data provider,1e-5,NA,South Africa,Western Cape,Caledon,No,N/A,Not given,R406,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,egyptian mongoose,Herpestes,Herpestes ichneumon,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Website data capture,ispot data,Website data capture,No,Not given,Not given,Not given,Not given,Stuart Shearer,iSpot,Wendy Collinson,NA
579,27/07/10,27,7,2010,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Eastern Cape,Eastern Beach Area,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,cape grey mongoose,Galerella,Galerella pulverulenta,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Email,Facebook Road Ecology Group,NA,No,Not given,Not given,Not given,Not given,Gregg Brett,Public,Wendy Collinson,NA
584,28/10/13,28,10,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Murraysburg,No,N/A,Not given,"TR 16-8, TR 16-9 & TR 16-10",Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Cellphone app,Email report,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
588,28/09/11,28,9,2011,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Eastern Cape,Gonubie intersection,No,N/A,Not given,N2,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,NA,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Gregg Brett,Public,Wendy Collinson,NA
610,30/04/13,30,4,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Mpumalanga,between Vredenburg & Stompneus Baai,No,N/A,Not given,Not given,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,Unknown,Road Collision,Email,NA,NA,Yes,Not given,Not given,Not given,Not given,John Todd,Public,Wendy Collinson,NA
618,30/10/13,30,10,2013,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Western Cape,Meiringspoort,No,N/A,Not given,TR33/4,Not given,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,unknown mongoose,Unknown,Herpestidae,1,Mongoose spp.,Wildlife,Unknown,Unknown,Unknown,Road Collision,Cellphone app,Email report,Road Patrol - Mott MacDonald,No,Not given,Not given,Not given,Not given,Robbie Uys,Public,Wendy Collinson,NA
638,NA,NA,NA,2014,Not recorded,-27.06896667,32.60786667,27 04 138 32 36 472,NA,Data provider,1e-5,NA,South Africa,KwaZulu-Natal,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,NA,Unknown,Road Collision,Email,LinkedIn Group Roadkill Research,NA,No,Not given,Not given,Not given,Not given,Almut Schultheiss,Public,Wendy Collinson,NA
